domain,date,title,emotion
gazeteduvar.com.tr,2023-08-31,Muhalefet lideri açlık grevine başladı,anger
gazeteduvar.com.tr,2023-08-31,"Orhan Koçak, Kıraathane'ye konuk oluyor",
gazeteduvar.com.tr,2023-09-01,A Milli Erkek Voleybol Takımı Romanya'ya mağlup oldu,sadness
gazeteduvar.com.tr,2023-09-01,"Cezaevindeki mafya üyesi: 'Mermi kaynağımız polisler, en çok hakimlere para yediririz'",anger
gazeteduvar.com.tr,2023-09-02,Seydişehir İlçe Kaymakamı'nın sosyal medya paylaşımı yargıya taşındı,anger
gazeteduvar.com.tr,2023-09-02,"Denizli'de karşı şeride geçen tır, otobüse çarptı: 6 ölü, 43 yaralı",sadness
gazeteduvar.com.tr,2023-09-03,Büyük finalde ilk set Sırbistan'ın,
gazeteduvar.com.tr,2023-09-03,Kazadan sonra ilk kare: Cumhurbaşkanı Erdoğan Sabancı çiftini ziyaret etti,happiness
gazeteduvar.com.tr,2023-09-04,Diyarbakır'da DEDAŞ ve askerler mahallenin elektriğini kesiyor,anger
gazeteduvar.com.tr,2023-09-04,TÜİK enflasyon verilerini açıkladı,
gazeteduvar.com.tr,2023-09-05,"Evde bakım işçileri kadro istiyor: Soyer 'örgütlenin' demişti, örgütlenip geldik",hope
gazeteduvar.com.tr,2023-09-05,Avukat Uçar ifade vermek için gittiği adliyede gözaltına alındı,fear
gazeteduvar.com.tr,2023-09-06,"Yolcu ishal oldu, uçak geri döndü: 'Biyolojik tehlike' alarmı",fear
gazeteduvar.com.tr,2023-09-06,İYİ Parti ile CHP arasında 'kalbini kırarım' tartışması: Keşke...,sadness
gazeteduvar.com.tr,2023-09-07,"Türkiye, İspanya'da yakalanan Muhammed Yakut'un iadesini istedi",hope
gazeteduvar.com.tr,2023-09-07,Sualtı Araştırmaları Derneği'nden Karaburun'daki kaçak iskeleye suç duyurusu,anger
gazeteduvar.com.tr,2023-09-08,Galatasaray 'yabancı transferi'ni bitirdi,hope
gazeteduvar.com.tr,2023-09-08,Bakan duyurdu: 2 bin işçi alınacak,hope
gazeteduvar.com.tr,2023-09-09,En çok askeri envanter Dersim'de: 10 bin 557 mayın var,fear
gazeteduvar.com.tr,2023-09-09,Bilgisayar oyunları futbolu nasıl değiştirdi?,
gazeteduvar.com.tr,2023-09-10,Fas'taki depremde ölü sayısı 2 bini aştı,sadness
gazeteduvar.com.tr,2023-09-10,"Jandarma, Agrobay'da direnen işçileri taşıyan minibüse 20 bin TL ceza kesti",anger
gazeteduvar.com.tr,2023-09-11,"FDA, Covid 19'un yeni varyantlarına göre güncellenen mRNA aşılarını onayladı",hope
gazeteduvar.com.tr,2023-09-11,Yeşil Sol Parti'den Sezgin Tanrıkulu'na destek,hope
gazeteduvar.com.tr,2023-09-12,Baş tanrınızı/tanrıçanızı nasıl seçersiniz?,
gazeteduvar.com.tr,2023-09-12,"Anavatan Partisi, Yeni Anavatan Partisini kapattırdı",anger
gazeteduvar.com.tr,2023-09-13,Kadın Cinayetlerini Durduracağız Platformu hakkında açılan kapatma davasında karar çıkması bekleniyor,hope
gazeteduvar.com.tr,2023-09-13,'Covid'den beri işçilerin burnu büyüdü' diyen CEO'ya tepki: 'Kelimeler kifayetsiz',anger
gazeteduvar.com.tr,2023-09-14,Cüneyt Cebenoyan: Siz onunla ölmemişsinizdir... Niye?,
gazeteduvar.com.tr,2023-09-14,Yunanistan'daki çete çatışması: 'İnfazı eski bakana yakın grup yaptı',
gazeteduvar.com.tr,2023-09-15,Özgür Özel kimdir?,
gazeteduvar.com.tr,2023-09-15,Türkiye Su Krizi Raporu: '5 kişiden 2'si su krizi konusunda endişeli',fear
gazeteduvar.com.tr,2023-09-16,CHP İzmir İl Kongresi başladı: 617 delegenin oyu yeni başkanı belirleyecek,
gazeteduvar.com.tr,2023-09-16,'Ya Çok Seversen' final yapıyor,happiness
gazeteduvar.com.tr,2023-09-17,24 Ocak'tan AKP'ye: Yeni bir devlet yaratmak,hope
gazeteduvar.com.tr,2023-09-17,Paris Moda Haftası: Defileye 10 gün kala kıyafetler çalındı,anger
gazeteduvar.com.tr,2023-09-18,Yüksek Hızlı Tren biletlerine yüzde 65 zam,anger
gazeteduvar.com.tr,2023-09-18,"Köpeğe çarpan araçtan indi, otomobilin çarpması sonucu öldü",sadness
gazeteduvar.com.tr,2023-09-19,Deprem yaralarını konser ile sarmak: Tamino Türkiye turu,hope
gazeteduvar.com.tr,2023-09-19,'Bambaşka Biri'ndeki oyunculuğu eleştirilen Hande Erçel'e yönetmeninden övgü,
gazeteduvar.com.tr,2023-09-20,Aboneliklerde yeni dönem: Aramayla teyit edilecek,
gazeteduvar.com.tr,2023-09-20,Lazio 90+5'te kalecinin kafa golüyle 1 puanı aldı,happiness
gazeteduvar.com.tr,2023-09-21,ABD'nin Beyrut Büyükelçiliği'ne silahlı saldırı,anger
gazeteduvar.com.tr,2023-09-21,Merkez Bankası faiz kararını açıklayacak,
gazeteduvar.com.tr,2023-09-22,Almanya'da aile birleşimini kolaylaştırma hamlesi,hope
gazeteduvar.com.tr,2023-09-22,Depremzede öğrenci otostopla okula gidiyor,fear
gazeteduvar.com.tr,2023-09-23,Eski Wagner komutanı Norveç'te gözaltına alındı,fear
gazeteduvar.com.tr,2023-09-23,Mauro Icardi rekor peşinde,hope
gazeteduvar.com.tr,2023-09-24,Bakanlık açıkladı: İstanbul’a ne kadar yabancı ziyaretçi geldi?,
gazeteduvar.com.tr,2023-09-24,Doç. Dr. Güzel: Asbest iddiaları psikolojik ve ekonomik zarar veriyor,anger
gazeteduvar.com.tr,2023-09-25,Sedat Peker'in 'yardım kolileri' davasında karar: 3 kişiye beraat,
gazeteduvar.com.tr,2023-09-25,İlber Ortaylı'dan Ebrar Karakurt-Abdülhamid yorumu: İşlerine gelmiyor,anger
gazeteduvar.com.tr,2023-09-26,Akhtamar Kutsal Haç Kilisesi kabartmaları: Eski ve Yeni Ahit’in görsel anlatımı,
gazeteduvar.com.tr,2023-09-26,"Penaltıyı paslaşarak kaçırdılar, 5 dakika sonra telafi ettiler",hope
gazeteduvar.com.tr,2023-09-27,Azerbaycan: Dağlık Karabağ'da 192 personel öldü,sadness
gazeteduvar.com.tr,2023-09-27,Trump'tan ABD Genelkurmay Başkanı'na: Cezası ölüm olurdu,anger
gazeteduvar.com.tr,2023-09-28,"Antalya Adliyesi'nden 6 kilo kokain çalındı, 3 memur tutuklandı",anger
gazeteduvar.com.tr,2023-09-28,Ancelotti: Arda Güler çok üzgün,sadness
gazeteduvar.com.tr,2023-09-29,Diyarbakır'da SES'ten simitli protesto,
gazeteduvar.com.tr,2023-09-29,Bakırköy'de tartıştığı kişiyi zıpkınla bacağından vurdu,anger
gazeteduvar.com.tr,2023-09-30,Türk dizilerinin iki farklı izleyicisi,
gazeteduvar.com.tr,2023-09-30,TİP Eskişehir'de Gezi davasında verilen cezaları protesto etti: 'Siyaset ve hukuk tarihinde kara bir leke',anger
gazeteduvar.com.tr,2023-10-01,İmamoğlu - Bilal Erdoğan atışması: İşine baksın diyeceğim ama işi de yok,anger
gazeteduvar.com.tr,2023-10-01,TBMM güvenlik önlemleri altında açılıyor,fear
gazeteduvar.com.tr,2023-10-02,"Hatay'da çadırları su bastı: 'Keşke ölseydik, kurtulsaydık'",sadness
gazeteduvar.com.tr,2023-10-02,"Alaca Höyük eserleri, ilk defa Yapı Kredi'de bir arada",happiness
gazeteduvar.com.tr,2023-10-03,İmamın intiharı Meclis gündeminde: Başkan derhal görevden alınmalı,anger
gazeteduvar.com.tr,2023-10-03,Prof. İnceoğlu: Yargıtay AYM’ye meydan okuyor,
gazeteduvar.com.tr,2023-10-04,Ankara'daki saldırıyı düzenleyen ikinci kişinin de kimliği belirlendi,
gazeteduvar.com.tr,2023-10-04,Cumhuriyet’in kadın ressamları,
gazeteduvar.com.tr,2023-10-05,"Ukrayna: Rusya sivil tesisi bombaladı, 49 kişi öldü",sadness
gazeteduvar.com.tr,2023-10-05,Kolonyal bir dünyanın parçası olarak Kürt sineması,
gazeteduvar.com.tr,2023-10-06,Spotify sesli kitap hizmeti başlatıyor,hope
gazeteduvar.com.tr,2023-10-06,Şenol Güneş: Taraftarlardan özür diliyorum,sadness
gazeteduvar.com.tr,2023-10-07,Fransız Kültür Çeviri Ödülü için kısa liste belli oldu,
gazeteduvar.com.tr,2023-10-07,Fidan-Blinken görüşmesi: 'Çatışma ihtimalini azaltmayı görüştük',
gazeteduvar.com.tr,2023-10-08,"'Tarih yaşanmaz, yazılır!'",hope
gazeteduvar.com.tr,2023-10-08,Mısır'da silahlı saldırı: İki İsrailli turist ve Mısırlı tur rehberi öldürüldü,sadness
gazeteduvar.com.tr,2023-10-09,Osman Kavala’ya Vaclav Havel İnsan Hakları Ödülü verildi,
gazeteduvar.com.tr,2023-10-09,"""İYİ Parti Genel Merkezi, sanki AK Parti kazansın istiyor""",anger
gazeteduvar.com.tr,2023-10-10,Merdan Yanardağ'dan kendisini hedef alan Osman Gökçek'e: Başka kapıya,anger
gazeteduvar.com.tr,2023-10-10,Özgür Özel: Meydanları boş bırakırsak ülkeye sahip çıkamayız,hope
gazeteduvar.com.tr,2023-10-11,İsrail Sağlık Bakanlığı: Hastanelerdeki Filistinliler 'infaz' edilebilir,anger
gazeteduvar.com.tr,2023-10-11,Şampiyonlar Kupası VakıfBank'ın,
gazeteduvar.com.tr,2023-10-12,"Cengiz Kurtoğlu'na hapis cezası istendi: 'Duyanlara, duymayanlara'",
gazeteduvar.com.tr,2023-10-12,"Kutluğ Ataman: Kraliyet ödül verdi, konsolosluk vize vermedi",anger
gazeteduvar.com.tr,2023-10-13,Zaniolo'nun polis sorgusu sızdı: Bahis oynamadım ama...,
gazeteduvar.com.tr,2023-10-13,Dışişleri'nden 'Gazze' açıklaması: İsrail'in duyurusu kabul edilemez,anger
gazeteduvar.com.tr,2023-10-14,İddia: Eski Kızıltepe kayyımı ihalelerden pay aldı,
gazeteduvar.com.tr,2023-10-14,"Dışişleri Bakanı Fidan, Gazze diplomasisi için Mısır'da",
gazeteduvar.com.tr,2023-10-15,Özel halk otobüslerinden 'ücretsiz yolcu'ya 4 gün sınırı,
gazeteduvar.com.tr,2023-10-15,'Yaşlı kadına eziyet' soruşturmasında hastaneye para cezası,anger
gazeteduvar.com.tr,2023-10-16,Başkan adayının öldürüldüğü Ekvador'da seçimi Daniel Noboa kazandı,sadness
gazeteduvar.com.tr,2023-10-16,Bakan Yerlikaya açıkladı: 'Uzuner' ve 'Pelit' çeteleri çökertildi,happiness
gazeteduvar.com.tr,2023-10-17,Trabzsonpor'da Bakasetas sakatlandı,sadness
gazeteduvar.com.tr,2023-10-17,Davutpaşa patlamasına ilişkin davada mütalaa açıklandı,
gazeteduvar.com.tr,2023-10-18,Brüksel'deki terör saldırısını IŞİD üstlendi,fear
gazeteduvar.com.tr,2023-10-18,Ankara'daki patlamada ihmali bulunduğu öne sürülen tuğgeneral emekli edildi,anger
gazeteduvar.com.tr,2023-10-19,Gazze: İmha aygıtı olarak kent,
gazeteduvar.com.tr,2023-10-19,Kadıköy metrosunda bazı duraklarda sefer yapılamıyor,anger
gazeteduvar.com.tr,2023-10-20,351 maden sahası ihale edilecek,
gazeteduvar.com.tr,2023-10-20,Borsa çakılıyor: Küçük yatırımcı ne yapmalı?,
gazeteduvar.com.tr,2023-10-21,Senarist Fikret Bekler: Dizi sektöründe örgütlülük yeni oluşuyor,
gazeteduvar.com.tr,2023-10-21,Borçka'da tiyatro rüzgarı esecek: Sahnesiz festival başlıyor,hope
gazeteduvar.com.tr,2023-10-22,"Bahçeli, Destici'yi tebrik etti",
gazeteduvar.com.tr,2023-10-22,"Mahkeme, kaçak işletmelerin yıkımında İBB'yi haklı buldu",happiness
gazeteduvar.com.tr,2023-10-23,İsrail basını: Netanyahu ile İsrail ordusu arasında güven krizi var,anger
gazeteduvar.com.tr,2023-10-23,Kemal Kılıçdaroğlu’ndan İstanbul ittifakı için özel toplantı,
gazeteduvar.com.tr,2023-10-24,Eskişehir sokaklarını tuvalinde canlandırdı,happiness
gazeteduvar.com.tr,2023-10-24,Çandır: Yöresel ürünler 200 milyar Euro’luk bir pazar,
gazeteduvar.com.tr,2023-10-25,Barış Pehlivan: Bakanlığın parası nereye gidiyor?,
gazeteduvar.com.tr,2023-10-25,Servis şoförü 'yol vermeme' tartışmasında vurularak öldürüldü,anger
gazeteduvar.com.tr,2023-10-26,Maçkolik ve Onedio'dan sonra Mynet de Mediazone'ye satıldı,happiness
gazeteduvar.com.tr,2023-10-26,Beyoğlu'nda tarihi Gueive Han'da yangın: Mahsur kalan kişi kurtarıldı,fear
gazeteduvar.com.tr,2023-10-27,14 ayrı suçtan toplam 79 yıl ceza alan 'Döner Kardeşler'e tahliye,anger
gazeteduvar.com.tr,2023-10-27,Deyrizor'daki ABD üssüne saldırı,
gazeteduvar.com.tr,2023-10-28,Dersim’de Cumartesi Anneleri'ne destek eylemi,
gazeteduvar.com.tr,2023-10-28,"Aylar geçti, sorun bitmedi: Hatay'da konteyner de yok kira yardımı da…",
gazeteduvar.com.tr,2023-10-29,Sur'da ihtişamlı bir ev: Diyarbakır Kültür ve Sanat Evi,
gazeteduvar.com.tr,2023-10-29,40. Uluslararası İstanbul Kitap Fuarı açıldı,
gazeteduvar.com.tr,2023-10-30,HEDEP’li Naif Bulğa ve Mazlum Kaya tutuklandı,
gazeteduvar.com.tr,2023-10-30,Boğaziçi'nde direniş 1030’uncu gününde,
gazeteduvar.com.tr,2023-10-31,Madeni 5 lira tedavüle girdi,
gazeteduvar.com.tr,2023-10-31,Timur Selçuk,
gazeteduvar.com.tr,2023-11-01,Serpil Hamdi Tüzün hastaneye kaldırıldı,
gazeteduvar.com.tr,2023-11-01,Şişli'de yangın: Rezidans boşaltıldı,
gazeteduvar.com.tr,2023-11-02,"Gazeteci Tolga Şardan, Sincan Cezaevi'nden İstanbul'a sevk edildi",
gazeteduvar.com.tr,2023-11-02,Demet Akalın'dan Dilan Polat açıklaması: Bir takım şeyler hissedince uzaklaştım,sadness
gazeteduvar.com.tr,2023-11-03,Baskı ve mobbing ile gündeme gelen Bayrampaşa Çevik Kuvvet’te ‘devrecilik’ iddiası,anger
gazeteduvar.com.tr,2023-11-03,Gazeteci Tolga Şardan: Yine olsa yine yaparım,
gazeteduvar.com.tr,2023-11-04,Kanunsuzluğun tamiri uğruna,
gazeteduvar.com.tr,2023-11-04,"İsrail Savunma Bakanı: Eş zamanlı vurduk, yerleşim bölgelerine girdik",
gazeteduvar.com.tr,2023-11-05,Özgür Özel CHP'nin 8'inci Genel Başkanı,
gazeteduvar.com.tr,2023-11-05,Trabzon'da Fenerbahçe maçı sonrası coşkulu kutlama,happiness
gazeteduvar.com.tr,2023-11-06,Kobane Davası'nda avukatların mikrofonları kapatıldı,anger
gazeteduvar.com.tr,2023-11-06,"ABD, Suriye’de SİHA düşürdü",anger
gazeteduvar.com.tr,2023-11-07,"‘Hatay rejimi’ kalıcılaşıyor, bütün ülkeye yayılıyor",
gazeteduvar.com.tr,2023-11-07,Cem Garipoğlu'nun 'mezarı açılsın' talebine baba Süreyya Karabulut'tan yanıt,
gazeteduvar.com.tr,2023-11-08,AB Komisyonu'ndan Türkiye raporu: Kuvvetler ayrılığı ihlal ediliyor,anger
gazeteduvar.com.tr,2023-11-08,CHP'de devir teslim töreni,
gazeteduvar.com.tr,2023-11-09,İYİ Parti Sakarya İl Yönetimi istifa etti: Ümit Dikbayır iddiası,
gazeteduvar.com.tr,2023-11-09,Sırrı Süreyya Önder: Can Atalay hükmünü kendi nöbetimde okutmayacağım,
gazeteduvar.com.tr,2023-11-10,Ümit Özlale'den Bahadır Erdem'e: Ben senden razıyım dostum...,hope
gazeteduvar.com.tr,2023-11-10,Mustafa Kemal Atatürk anılıyor,
gazeteduvar.com.tr,2023-11-11,"Acun Ilıcalı Shelbourne'ü bıraktı, yeni kulüp satın alıyor",hope
gazeteduvar.com.tr,2023-11-11,"İskender Bayhan: Yanan işçinin üzerine damacana ile su döküyorlar, işte Türkiye Yüzyılı",
gazeteduvar.com.tr,2023-11-12,Yavuz Sultan Selim Köprüsü'nde yıldırımın düşme anı: İstanbul şimşeklerle aydınlandı,
gazeteduvar.com.tr,2023-11-12,Beşiktaş'ta ikinci başkan adayı Serdal Adalı,
gazeteduvar.com.tr,2023-11-13,Netflix oyuncusu Barton Cowperthwaite’e kanser teşhisi kondu: 'Daha iyi olarak dönmeyi planlıyorum',sadness
gazeteduvar.com.tr,2023-11-13,Mimarlar Odası Ankara Şubesi 'ödül' davasından beraat etti: Basına ödül vermek suç değildir,anger
gazeteduvar.com.tr,2023-11-14,Burak Yılmaz'dan Beşiktaş açıklaması: Keşke gelmeseydim,sadness
gazeteduvar.com.tr,2023-11-14,Merdan Yanardağ ‘cumhurbaşkanına hakaret’ davasında beraat etti,
gazeteduvar.com.tr,2023-11-15,"Netanyahu: Gazze'yi istila edemeyeceğimizi söylediler, istila ettik",anger
gazeteduvar.com.tr,2023-11-15,Ali Koç'tan Bakan Yerlikaya'ya 'yasa dışı bahis' mektubu,
gazeteduvar.com.tr,2023-11-16,"Kürt böreği Küt böreği oldu: 'Sözde Kürt böreği' de diyebilirlerdi, Allah razı olsun",happiness
gazeteduvar.com.tr,2023-11-16,Eski devlet bakanı Güneş Müftüoğlu hayatını kaybetti,sadness
gazeteduvar.com.tr,2023-11-17,Piyasalarda gün sonu: Borsa yüzde 1'e yakın yükseldi,happiness
gazeteduvar.com.tr,2023-11-17,Ahmet Kaya ağabeyinin konserinde: Sanki benim ilk konserimmiş gibi…,happiness
gazeteduvar.com.tr,2023-11-18,Gupse Özay imzalı 'Lohusa' filminden ilk tanıtım,
gazeteduvar.com.tr,2023-11-18,Sultangazi'de gazeteci Engin Belli'den hayat kurtaran Heimlich manevrası,hope
gazeteduvar.com.tr,2023-11-19,AYM'yi Milli Saraylar Başkanlığı da dinlemiyor: 'Topkapı yok oluyor',
gazeteduvar.com.tr,2023-11-19,Haareetz: İsrail festivalde Hamas'a ateş açarken sivilleri vurdu,anger
gazeteduvar.com.tr,2023-11-20,Fırtınanın vurduğu Karadeniz Ereğli'de eğitime 2 gün ara,
gazeteduvar.com.tr,2023-11-20,HEDEP'li Doğan: Salih Müslim ile görüştüğümde yanımda Dışişleri yetkilileri vardı,
gazeteduvar.com.tr,2023-11-21,Gazze'den tahliye edilen Türkiye ve KKTC vatandaşları İstanbul'a geldi,
gazeteduvar.com.tr,2023-11-21,Tipi nedeniyle 322 yerleşim yerine ulaşım kapandı,sadness
gazeteduvar.com.tr,2023-11-22,17 STK’den çağrı: İklim hedefi yenilensin,
gazeteduvar.com.tr,2023-11-22,Ümit Dikbayır: Bazı şeyleri anlattığımda rezil olacaklar,fear
gazeteduvar.com.tr,2023-11-23,Integral Yatırım ve GYİAD ekonomi finans sohbetlerinde buluştu,
gazeteduvar.com.tr,2023-11-23,Kredi kartı faiz oranları için yeni açıklama,
gazeteduvar.com.tr,2023-11-24,İsrail güçlerinden Batı Şeria'da mülteci kampına baskın: 1 ölü,sadness
gazeteduvar.com.tr,2023-11-24,"AnadoluJet bitiyor, AJET başlıyor",hope
gazeteduvar.com.tr,2023-11-25,Geri gönderme merkezinde işkenceye savcılıktan takipsizlik kararı: 'Kesinlikle söz konusu değil',anger
gazeteduvar.com.tr,2023-11-25,Kadıköy-Beşiktaş seferinde yolcu denize düştü,fear
gazeteduvar.com.tr,2023-11-26,ABD'de Filistinli öğrencilere silahlı saldırı: Bilgi getirene 10 bin dolar ödül verilecek,anger
gazeteduvar.com.tr,2023-11-26,Melisa Aslı Pamuk: 'Aralarındaki derin bağdan etkilendim',
gazeteduvar.com.tr,2023-11-27,"Mahsun Kırmızıgül, toplantıda Erdoğan’a çıkışmış: 'Yer mi kalmadı?'",anger
gazeteduvar.com.tr,2023-11-27,Hasan Arat açıkladı: Feyyaz Uçar yönetime girdi,
gazeteduvar.com.tr,2023-11-28,FETÖ’den yargılanan rektör Mustafa Cüneyt Hoşcoşkun etkin pişmanlıktan yararlanmak istedi,hope
gazeteduvar.com.tr,2023-11-28,Hasan Saltık Kültür Merkezi Hozat'ta açıldı,
gazeteduvar.com.tr,2023-11-29,Almanya Savunma Bakanı: Trump'ın tekrar seçilmesi felaket olur,anger
gazeteduvar.com.tr,2023-11-29,"Erdoğan, AK Parti Grup Toplantısı'nda konuşuyor",
gazeteduvar.com.tr,2023-11-30,Sağlık Bakanlığı Ek Ödeme Yönetmeliğinde değişiklik,
gazeteduvar.com.tr,2023-11-30,Rusya'dan LGBTİ+ karşıtı yeni adım: Yüksek Mahkeme 'aşırılık yanlısı' olduğuna hükmetti,anger
gazeteduvar.com.tr,2023-12-01,İngiliz kraliyet kitabı toplatılmıştı: Çevirmenlerden 'hata' iddiasına ret,
gazeteduvar.com.tr,2023-12-01,Serbest fon nedir? Kime kazandırır?,
gazeteduvar.com.tr,2023-12-02,Savaş uçakları ve İHA'lar Kıbrıs'ın güneyinde uçuş yaptı,fear
gazeteduvar.com.tr,2023-12-02,Gökçeada ve Bozcaada: Feribot seferler iptal edildi,anger
gazeteduvar.com.tr,2023-12-03,Aysu Bankoğlu: Engelli aylıkları acilen artırılmalı,hope
gazeteduvar.com.tr,2023-12-03,KDK: Kötü tezahüratta tüm tribüne ceza verilmesi 'hakkaniyete aykırı',anger
gazeteduvar.com.tr,2023-12-04,Kissinger'in son röportajı: 'İki devletli çözümden vazgeçilmeli',
gazeteduvar.com.tr,2023-12-04,Devlet desteği ile fabrika çatısını güneş panelleriyle kapladı,hope
gazeteduvar.com.tr,2023-12-05,"Almanya'da tanıştılar, birbirlerini Kayseri'de buldular",
gazeteduvar.com.tr,2023-12-05,"Karbon salınımında zirve: 36,8 milyar ton",
gazeteduvar.com.tr,2023-12-06,Cardiff City'nin teknik direktörü Bulut: Hedef Premier Lig,hope
gazeteduvar.com.tr,2023-12-06,Gazeteci İrfan Uçar gözaltına alındı,
gazeteduvar.com.tr,2023-12-07,Bakan açıkladı: Bugün hesaplara yatıyor,
gazeteduvar.com.tr,2023-12-07,Bozcaada ve Gökçeada'ya yarınki feribot seferleri iptal edildi,sadness
gazeteduvar.com.tr,2023-12-08,Sümer Holdinge ait 13 taşınmaz özelleştirilecek,hope
gazeteduvar.com.tr,2023-12-08,AK Partili eski başkan uyuşturucu kaçakçılığından tutuklandı,anger
gazeteduvar.com.tr,2023-12-09,Kırklareli'nde eve ateş açıldı: 2 tutuklama,
gazeteduvar.com.tr,2023-12-09,"Borsa, dolar, euro, altın: Bu hafta hangi yatırım araçları kazandırdı?",
gazeteduvar.com.tr,2023-12-10,"CHP KYK Raporu'ndan: Asansör düştü, yemek zehirledi, servis gelmedi",anger
gazeteduvar.com.tr,2023-12-10,Asgari ücrette ilk toplantı yarın: Zam oranı ne zaman belli olacak?,
gazeteduvar.com.tr,2023-12-11,OYAK ile Uzak Doğulu TCC arasında 740 milyon dolarlık anlaşma,
gazeteduvar.com.tr,2023-12-11,Asgari Ücret Tespit Komisyonu toplantısı öncesi Bakan Işıkhan'dan açıklama: Çalışanlarımızı enflasyona ezdirmeyeceğiz,hope
gazeteduvar.com.tr,2023-12-12,Kayseri'den Malatyalı depremzedelere yardım,hope
gazeteduvar.com.tr,2023-12-12,Tirana karşı konuşmak: Tragedya ve demokratik itiraz,
gazeteduvar.com.tr,2023-12-13,'Ölümlü Dünya 2' bir milyon seyirci barajını aştı,happiness
gazeteduvar.com.tr,2023-12-13,Fed yılın son faiz kararını açıkladı,
gazeteduvar.com.tr,2023-12-14,"AB liderleri, Türkiye tartışmasını Mart 2024’e erteliyor",
gazeteduvar.com.tr,2023-12-14,Sokak hayvanları için yeni dernek,hope
gazeteduvar.com.tr,2023-12-15,Kim çocuğunun 'normal' olmasını ister?,
gazeteduvar.com.tr,2023-12-15,Ankara'da trafik kazası: 21 yaralı,sadness
gazeteduvar.com.tr,2023-12-16,"Tüysüzler Çınar Çocuk Evi, Prof. Dr. Canan Dağdeviren'e ithaf edildi",
